latitude,longitude,population,median_house_value
38.89,-120.03,918.0,118800.0
34.04,-117.66,2079.0,159900.0
33.52,-116.96,1155.0,392100.0
38.47,-121.38,6578.0,145900.0
34.02,-118.5,2313.0,483300.0
37.41,-121.87,1891.0,248700.0
32.99,-115.41,684.0,107800.0
34.7,-118.16,1365.0,127700.0
33.57,-117.23,5860.0,183000.0
33.79,-118.38,4474.0,500001.0
37.54,-121.98,3386.0,220800.0
34.25,-119.17,1001.0,189300.0
39.81,-123.24,746.0,57900.0
34.16,-118.11,1101.0,320300.0
37.06,-121.61,3011.0,386800.0
35.6,-117.7,1473.0,70200.0
36.76,-119.8,832.0,78400.0
33.18,-117.37,855.0,266700.0
34.2,-118.62,1678.0,234900.0
34.26,-119.27,1455.0,359100.0
38.45,-122.74,1704.0,170900.0
33.67,-117.95,810.0,372400.0
37.25,-121.91,975.0,240500.0
36.6,-121.9,944.0,260300.0
37.89,-122.04,998.0,349100.0
33.7,-117.98,1401.0,160500.0
37.77,-122.16,446.0,156300.0
34.13,-118.07,1992.0,251200.0
38.1,-122.25,173.0,109400.0
36.99,-121.98,3416.0,262400.0
33.99,-118.28,1673.0,103000.0
34.64,-120.45,1322.0,135400.0
34.42,-119.7,1490.0,247900.0
32.67,-117.07,2179.0,112300.0
33.77,-118.0,1155.0,211700.0
33.69,-117.39,3464.0,168700.0
37.3,-121.9,582.0,296600.0
33.89,-118.39,389.0,438100.0
37.75,-122.16,1516.0,91700.0
37.88,-122.5,2100.0,474600.0
33.26,-117.26,2582.0,173900.0
34.09,-118.16,1093.0,162100.0
37.79,-122.44,483.0,500001.0
38.33,-122.82,1602.0,244100.0
38.47,-122.74,525.0,161700.0
33.87,-118.07,1613.0,220100.0
34.16,-118.28,605.0,257400.0
36.75,-119.8,1156.0,58400.0
34.05,-117.27,849.0,138200.0
32.69,-117.17,1341.0,422200.0
33.92,-117.9,391.0,267600.0
38.31,-120.55,592.0,94700.0
37.53,-121.98,1610.0,223200.0
37.67,-120.99,1066.0,90500.0
37.37,-120.88,684.0,103100.0
32.76,-117.2,298.0,255000.0
32.75,-117.06,1181.0,129200.0
34.23,-118.39,3001.0,181900.0
34.16,-118.39,1637.0,256300.0
34.01,-117.88,4429.0,178200.0
37.67,-121.06,383.0,196900.0
36.59,-119.45,572.0,84200.0
39.04,-120.16,350.0,126000.0
32.61,-117.07,3222.0,135500.0
34.09,-118.34,998.0,200000.0
37.36,-121.85,3556.0,159600.0
34.0,-117.84,383.0,253800.0
33.94,-117.89,1822.0,227000.0
41.63,-122.64,1108.0,100000.0
36.43,-119.69,1278.0,57900.0
34.53,-117.3,1196.0,64100.0
33.93,-118.0,445.0,185000.0
32.7,-117.13,1372.0,70200.0
38.05,-122.23,638.0,147100.0
33.78,-118.16,2074.0,152700.0
34.51,-118.07,1236.0,239900.0
37.78,-122.45,1392.0,355300.0
34.49,-117.27,846.0,174500.0
36.92,-121.76,2154.0,169700.0
37.45,-122.12,955.0,155700.0
39.5,-122.19,261.0,53000.0
33.9,-117.91,383.0,293500.0
32.83,-117.19,1601.0,173300.0
33.78,-118.19,914.0,187500.0
37.74,-122.15,571.0,130600.0
34.14,-118.14,4210.0,225000.0
36.85,-121.38,2903.0,192400.0
34.16,-118.01,753.0,318500.0
38.32,-122.49,1587.0,176000.0
34.09,-118.39,785.0,425000.0
33.71,-117.77,928.0,379800.0
34.03,-118.51,1468.0,500001.0
39.3,-121.96,271.0,112500.0
37.29,-121.87,974.0,228000.0
35.28,-120.62,1469.0,328800.0
32.72,-117.13,1208.0,126600.0
33.6,-117.68,969.0,265900.0
37.94,-121.25,967.0,65900.0
34.04,-118.19,1438.0,157600.0
36.69,-119.12,1905.0,90500.0
33.64,-117.91,1030.0,268400.0
37.3,-121.88,1674.0,191100.0
33.59,-117.65,1238.0,337900.0
38.36,-123.02,778.0,268800.0
37.45,-122.18,817.0,460200.0
37.57,-122.05,6075.0,278200.0
34.03,-117.72,1652.0,161800.0
34.12,-117.85,2524.0,192100.0
38.54,-121.67,2553.0,326500.0
34.08,-117.19,1567.0,84700.0
37.72,-121.92,2302.0,219500.0
37.62,-122.41,636.0,284100.0
34.17,-118.41,1382.0,366100.0
37.44,-122.13,1146.0,397400.0
37.92,-122.3,710.0,239000.0
33.88,-118.36,827.0,260800.0
38.29,-122.32,834.0,177900.0
33.86,-118.33,473.0,259600.0
36.07,-119.04,1912.0,52000.0
34.04,-118.38,1794.0,207700.0
36.44,-119.57,1123.0,94200.0
33.96,-118.1,981.0,173100.0
32.79,-115.55,692.0,53600.0
34.07,-117.71,1286.0,139300.0
37.35,-121.74,217.0,500001.0
37.78,-122.2,1071.0,121600.0
34.19,-118.42,2318.0,269700.0
37.75,-122.42,1715.0,250000.0
37.94,-122.31,810.0,191400.0
37.53,-122.26,1690.0,311800.0
37.32,-121.89,865.0,184800.0
37.76,-122.19,1030.0,94700.0
34.16,-118.13,1337.0,176700.0
34.57,-118.1,11973.0,138100.0
37.45,-122.26,986.0,496000.0
37.8,-122.25,1197.0,218400.0
37.8,-122.4,679.0,500001.0
34.2,-118.53,2118.0,205300.0
33.81,-118.13,493.0,231400.0
37.74,-122.5,1154.0,268100.0
34.21,-117.12,1334.0,123900.0
39.33,-120.1,1193.0,124800.0
35.73,-117.73,1870.0,55000.0
32.76,-117.11,672.0,122700.0
37.31,-122.02,1301.0,341400.0
38.56,-121.5,1684.0,123100.0
33.93,-118.3,1216.0,99200.0
33.93,-117.21,5439.0,152600.0
34.07,-118.45,3806.0,350000.0
32.73,-117.23,509.0,269700.0
33.83,-117.92,855.0,166400.0
37.33,-121.94,576.0,250000.0
39.06,-120.13,381.0,87500.0
37.72,-122.08,1368.0,340400.0
36.59,-119.44,1331.0,56700.0
34.28,-119.29,1537.0,192500.0
32.85,-117.3,770.0,500001.0
37.86,-122.07,263.0,155000.0
34.07,-118.6,149.0,433300.0
36.72,-119.74,2863.0,58500.0
34.11,-118.01,794.0,212200.0
34.03,-118.49,1208.0,450000.0
33.96,-118.29,2794.0,100000.0
34.18,-118.16,1345.0,136100.0
37.3,-122.01,1699.0,380600.0
34.11,-118.43,3511.0,500001.0
33.82,-118.12,671.0,224500.0
38.7,-121.33,1004.0,117800.0
34.09,-118.37,1347.0,500001.0
37.61,-121.01,2316.0,129300.0
35.25,-120.69,1933.0,262500.0
33.84,-118.09,1061.0,217700.0
34.36,-119.05,2428.0,162500.0
37.49,-120.85,2606.0,76400.0
37.6,-122.06,1186.0,231700.0
38.79,-123.03,1998.0,171900.0
34.12,-117.67,1145.0,191700.0
38.64,-121.42,1069.0,60500.0
33.51,-117.77,1070.0,500001.0
37.44,-120.75,1252.0,123200.0
34.0,-117.88,170.0,187500.0
38.51,-121.3,457.0,157500.0
34.05,-118.15,1939.0,305800.0
34.13,-117.33,2317.0,72400.0
33.16,-117.23,2091.0,214500.0
36.3,-119.31,566.0,86300.0
37.31,-121.79,1270.0,235700.0
33.91,-118.12,1023.0,216600.0
34.04,-117.74,1987.0,129600.0
37.94,-122.36,583.0,105800.0
35.63,-117.76,1027.0,101300.0
38.37,-121.45,629.0,137500.0
35.85,-119.12,564.0,58300.0
33.94,-118.32,830.0,189000.0
34.04,-118.32,2638.0,172700.0
34.24,-118.26,816.0,312100.0
33.98,-117.47,5810.0,158100.0
35.13,-117.95,1150.0,104400.0
37.33,-122.03,1782.0,412300.0
33.88,-117.82,1027.0,327500.0
38.73,-121.26,1527.0,172100.0
33.99,-118.07,1134.0,164900.0
35.24,-119.01,66.0,65000.0
34.19,-118.19,825.0,500001.0
33.96,-118.26,902.0,94000.0
33.79,-116.89,434.0,56700.0
39.15,-121.74,1205.0,71200.0
37.31,-122.02,1248.0,332500.0
33.95,-117.4,866.0,111500.0
37.88,-121.17,3082.0,111800.0
37.79,-122.39,113.0,350000.0
37.94,-121.24,1857.0,113600.0
37.78,-122.43,1009.0,177500.0
37.27,-119.67,2284.0,123100.0
33.84,-117.88,1532.0,223800.0
37.88,-122.71,599.0,495800.0
34.11,-117.95,2013.0,140800.0
40.25,-121.15,616.0,145200.0
33.84,-118.29,1396.0,218000.0
33.82,-118.37,1338.0,381200.0
33.13,-117.05,5370.0,98500.0
32.76,-117.09,1595.0,118800.0
37.25,-121.97,1193.0,367800.0
33.89,-118.32,1323.0,210100.0
34.28,-118.41,2609.0,146700.0
34.1,-118.35,1161.0,436400.0
33.88,-117.93,1001.0,240000.0
37.38,-122.07,562.0,280200.0
37.74,-122.45,2535.0,335100.0
34.62,-118.02,261.0,96900.0
36.81,-119.84,937.0,188300.0
32.79,-117.0,1595.0,155800.0
37.64,-122.12,264.0,228100.0
37.69,-121.91,1395.0,259200.0
34.1,-117.75,4369.0,156800.0
40.58,-122.38,520.0,72600.0
33.25,-117.31,1843.0,97100.0
38.24,-122.04,1005.0,92900.0
32.75,-117.1,1905.0,91300.0
38.51,-120.8,369.0,96400.0
33.48,-117.65,1469.0,402200.0
36.59,-121.89,1042.0,150000.0
33.88,-118.44,724.0,500001.0
37.31,-121.82,1267.0,219400.0
34.18,-118.56,770.0,457300.0
34.18,-118.37,1345.0,198900.0
37.51,-120.84,1258.0,126800.0
37.5,-122.31,6266.0,491200.0
34.15,-118.13,579.0,141700.0
37.6,-122.02,1097.0,149600.0
34.08,-118.31,1603.0,251100.0
34.21,-118.61,1861.0,251500.0
34.25,-118.53,2957.0,323100.0
39.15,-121.63,195.0,71800.0
34.06,-118.06,2184.0,165900.0
32.66,-117.12,8.0,60000.0
32.56,-117.06,3148.0,125000.0
34.37,-118.53,1342.0,333700.0
37.78,-120.85,303.0,71300.0
36.98,-122.01,1144.0,229400.0
34.22,-118.44,664.0,183800.0
34.27,-118.51,1966.0,222500.0
37.34,-119.53,571.0,179500.0
32.69,-117.09,1031.0,112700.0
34.18,-118.28,911.0,446800.0
36.8,-121.64,2975.0,255200.0
33.97,-118.31,823.0,124200.0
34.04,-118.28,890.0,162500.0
37.22,-121.87,1052.0,485000.0
37.68,-122.12,1146.0,148900.0
37.46,-122.15,2678.0,308600.0
34.16,-118.04,633.0,350700.0
32.68,-117.18,556.0,500001.0
34.0,-118.46,2054.0,345600.0
34.03,-117.67,4861.0,165500.0
34.03,-118.55,3646.0,500001.0
38.63,-121.29,1284.0,213000.0
38.8,-123.01,131.0,133300.0
39.78,-120.48,204.0,100000.0
37.73,-122.39,3134.0,217300.0
34.27,-118.27,2363.0,276100.0
34.07,-118.26,2823.0,170500.0
38.25,-122.01,3570.0,137900.0
34.18,-118.63,2041.0,389700.0
34.15,-117.28,796.0,97400.0
33.79,-118.03,1718.0,216600.0
36.77,-120.41,1180.0,68900.0
33.97,-118.12,2025.0,191100.0
39.22,-120.94,661.0,153800.0
37.26,-121.81,1158.0,249500.0
35.5,-120.67,1422.0,175000.0
37.62,-121.0,1043.0,75000.0
33.7,-118.09,2261.0,295100.0
37.94,-121.49,1848.0,162500.0
37.69,-122.47,1130.0,304500.0
38.45,-122.7,855.0,233300.0
33.65,-117.58,833.0,190300.0
34.05,-118.17,715.0,124100.0
34.16,-118.24,733.0,406200.0
37.97,-122.1,1753.0,269600.0
34.03,-118.41,1764.0,366700.0
33.68,-117.78,1027.0,315600.0
36.5,-119.26,1475.0,74300.0
36.73,-119.83,1347.0,62100.0
38.04,-121.63,888.0,183800.0
33.84,-117.84,2817.0,232600.0
33.12,-117.21,926.0,258900.0
32.8,-117.08,635.0,178100.0
40.55,-124.09,1370.0,97300.0
37.65,-122.53,2325.0,275000.0
37.54,-121.97,986.0,196200.0
37.52,-122.31,659.0,457200.0
34.24,-118.42,775.0,183800.0
34.14,-117.29,771.0,82900.0
32.75,-117.01,973.0,152500.0
40.69,-124.27,1194.0,79000.0
34.87,-117.0,3562.0,87200.0
34.08,-118.43,238.0,500001.0
34.19,-118.32,375.0,222700.0
34.39,-117.3,1876.0,105100.0
34.07,-118.31,2919.0,500001.0
34.09,-118.36,526.0,383300.0
34.15,-118.13,739.0,125000.0
39.8,-120.15,366.0,82500.0
33.99,-118.28,1363.0,101900.0
34.0,-118.33,416.0,133300.0
36.94,-118.31,861.0,80600.0
34.14,-118.1,3001.0,213200.0
34.1,-117.45,3156.0,105800.0
33.83,-118.18,1330.0,425500.0
33.71,-117.75,878.0,158300.0
34.66,-118.22,1867.0,152400.0
38.71,-121.22,818.0,214700.0
33.99,-118.08,1125.0,162000.0
34.17,-118.3,74.0,162500.0
32.77,-116.92,1269.0,275000.0
34.68,-118.16,1571.0,85400.0
33.65,-117.25,725.0,155600.0
33.98,-118.07,916.0,169800.0
34.0,-118.35,1389.0,270400.0
32.76,-117.11,1085.0,126300.0
35.35,-118.98,511.0,33200.0
40.54,-124.23,1152.0,106700.0
33.78,-118.1,2134.0,251800.0
38.74,-121.28,1775.0,134700.0
34.05,-117.66,2138.0,104000.0
34.18,-118.52,1168.0,245400.0
37.25,-121.92,1035.0,243200.0
37.63,-122.08,391.0,156900.0
37.91,-122.27,692.0,315500.0
34.13,-118.26,194.0,218800.0
34.01,-117.35,1938.0,95300.0
32.75,-117.08,930.0,128100.0
33.93,-118.36,2033.0,212500.0
32.85,-117.27,780.0,488900.0
39.82,-121.63,1610.0,107700.0
34.15,-117.3,332.0,88000.0
34.03,-118.27,1560.0,125000.0
37.39,-121.95,3795.0,264100.0
36.27,-119.78,1066.0,100800.0
33.9,-118.05,642.0,119900.0
38.64,-121.3,2330.0,160000.0
37.76,-122.2,1925.0,84600.0
33.76,-117.93,2613.0,177900.0
33.8,-117.99,487.0,162500.0
34.16,-118.05,1688.0,376800.0
38.62,-121.42,1591.0,88600.0
38.36,-122.69,2502.0,177500.0
37.9,-122.3,873.0,223000.0
36.75,-119.8,1368.0,59000.0
33.53,-117.73,2129.0,420600.0
38.31,-122.29,2756.0,162900.0
34.21,-118.23,859.0,234800.0
34.12,-118.04,984.0,500001.0
33.64,-117.81,811.0,500001.0
34.65,-118.21,2313.0,140100.0
36.92,-121.75,1068.0,177800.0
39.11,-121.64,1817.0,92900.0
38.89,-121.32,3369.0,111300.0
34.05,-117.75,503.0,94600.0
34.3,-118.9,3188.0,208600.0
34.13,-118.37,1498.0,500001.0
37.81,-122.43,1137.0,500001.0
33.99,-118.47,1082.0,267500.0
36.79,-119.82,3415.0,64700.0
38.89,-120.01,589.0,100800.0
33.99,-117.89,1784.0,211300.0
32.75,-117.11,1384.0,100000.0
37.81,-122.18,126.0,483300.0
33.92,-118.24,605.0,97400.0
34.04,-117.91,5278.0,168800.0
34.03,-118.33,1714.0,183900.0
34.65,-120.47,816.0,128100.0
32.74,-117.15,962.0,263600.0
32.81,-116.95,698.0,147700.0
40.93,-124.11,1298.0,73600.0
34.14,-117.85,654.0,275000.0
37.74,-122.17,494.0,101600.0
34.04,-118.04,1527.0,160600.0
34.19,-118.66,3221.0,374900.0
37.34,-121.84,938.0,165000.0
32.79,-115.58,762.0,64400.0
33.94,-117.42,1383.0,113500.0
33.79,-117.99,1888.0,213300.0
37.96,-122.04,578.0,151800.0
36.78,-119.79,1129.0,59100.0
34.25,-118.48,1040.0,195300.0
32.91,-117.09,827.0,282200.0
34.1,-117.42,2231.0,115400.0
33.76,-117.98,1086.0,196900.0
33.95,-118.11,617.0,400000.0
37.37,-121.82,1873.0,167900.0
34.06,-118.42,640.0,500001.0
33.76,-117.89,2370.0,177200.0
38.98,-122.83,719.0,77800.0
34.17,-118.07,986.0,326000.0
33.88,-118.39,521.0,470000.0
34.02,-118.49,716.0,450000.0
38.92,-120.02,414.0,101900.0
34.08,-118.03,726.0,159200.0
33.82,-118.35,3420.0,328900.0
33.61,-117.89,745.0,500001.0
33.85,-118.15,606.0,212600.0
33.97,-117.29,8805.0,160600.0
34.22,-118.24,1271.0,263900.0
34.1,-118.18,763.0,166700.0
33.71,-118.0,2422.0,279700.0
34.17,-118.39,1599.0,241500.0
38.34,-121.98,2022.0,134800.0
37.38,-122.08,348.0,383900.0
33.66,-117.84,384.0,230400.0
38.37,-122.78,414.0,175000.0
36.29,-119.8,327.0,107500.0
36.08,-119.56,639.0,42100.0
37.73,-122.4,2337.0,225400.0
36.78,-119.81,660.0,79700.0
37.23,-121.89,3094.0,361600.0
34.07,-118.3,2274.0,281700.0
33.88,-117.56,722.0,96200.0
37.57,-122.31,845.0,267300.0
36.8,-119.68,1748.0,88400.0
34.04,-118.08,3273.0,185100.0
33.85,-118.13,1049.0,212800.0
37.63,-122.42,30.0,275000.0
32.74,-117.02,2012.0,144700.0
34.18,-118.53,3687.0,189300.0
33.82,-118.11,857.0,218200.0
39.37,-121.67,1241.0,86300.0
40.57,-122.4,749.0,90100.0
36.92,-119.81,2047.0,121300.0
36.2,-119.35,1266.0,50800.0
39.39,-123.34,1636.0,84000.0
36.35,-119.62,1864.0,80300.0
34.0,-118.47,1801.0,305800.0
38.03,-120.28,860.0,145700.0
39.05,-122.92,1591.0,80700.0
33.92,-117.25,5595.0,124600.0
33.73,-118.0,809.0,342800.0
34.23,-118.59,2676.0,168800.0
32.6,-117.06,989.0,108200.0
37.74,-121.92,140.0,432400.0
38.12,-120.12,338.0,88900.0
33.81,-118.21,764.0,162200.0
33.88,-117.94,679.0,239300.0
33.93,-118.25,2664.0,100000.0
34.97,-120.45,1353.0,131300.0
33.94,-118.05,527.0,149000.0
38.37,-122.73,841.0,183300.0
34.23,-118.43,1061.0,173700.0
34.04,-118.39,635.0,461300.0
33.87,-118.37,1573.0,294000.0
32.82,-117.11,1341.0,112500.0
40.61,-122.38,2101.0,105000.0
38.38,-122.93,1128.0,262500.0
33.85,-118.17,1956.0,200500.0
33.95,-118.2,788.0,165300.0
34.27,-118.47,881.0,222900.0
33.89,-118.13,361.0,225800.0
38.11,-122.57,1583.0,215300.0
37.48,-122.21,326.0,237500.0
40.54,-124.35,806.0,94600.0
33.05,-116.88,4197.0,166700.0
36.78,-119.82,812.0,69600.0
33.91,-118.23,1890.0,89100.0
34.04,-118.44,3.0,350000.0
33.94,-118.24,1040.0,84200.0
34.24,-119.09,3409.0,452100.0
34.05,-117.69,1055.0,128900.0
37.36,-122.03,1369.0,367400.0
33.66,-117.97,1871.0,281500.0
34.01,-118.29,1730.0,142500.0
37.34,-121.96,1901.0,288300.0
35.87,-120.13,13.0,71300.0
37.55,-122.33,870.0,500001.0
38.76,-121.28,1276.0,101900.0
33.87,-117.9,1040.0,195200.0
37.78,-122.44,707.0,293800.0
33.93,-118.08,1626.0,172800.0
33.96,-118.29,1463.0,111400.0
34.48,-119.78,1007.0,500001.0
33.46,-116.76,544.0,173400.0
34.08,-118.05,1857.0,159200.0
37.35,-121.94,1096.0,244000.0
33.93,-117.48,1564.0,122000.0
34.25,-118.44,1038.0,173700.0
34.17,-118.58,1471.0,334900.0
38.02,-122.1,2086.0,159700.0
32.67,-117.09,1581.0,108900.0
38.56,-121.74,2248.0,179100.0
37.51,-121.97,1671.0,258300.0
38.68,-121.34,1543.0,124000.0
37.4,-122.08,999.0,308700.0
33.97,-118.25,1217.0,106600.0
32.82,-116.95,2852.0,135700.0
37.17,-122.16,2755.0,202300.0
37.99,-122.03,1614.0,169300.0
37.3,-120.49,1350.0,57600.0
37.86,-122.26,3276.0,253600.0
37.94,-122.34,947.0,143300.0
32.81,-117.09,2710.0,288200.0
34.41,-118.8,1148.0,120400.0
33.74,-118.29,905.0,238300.0
37.54,-122.49,1527.0,368000.0
33.98,-117.95,7732.0,330400.0
33.81,-118.11,558.0,235600.0
33.74,-118.09,871.0,422200.0
34.01,-117.41,841.0,92000.0
39.83,-121.5,893.0,87500.0
32.79,-116.9,1410.0,294700.0
39.75,-121.87,822.0,126600.0
34.08,-118.6,399.0,380000.0
37.79,-120.98,1227.0,110900.0
33.14,-117.19,1677.0,92000.0
32.78,-117.24,892.0,342200.0
33.59,-117.68,1569.0,314000.0
37.96,-121.31,694.0,92600.0
37.35,-121.82,2409.0,182400.0
33.78,-118.06,1637.0,355600.0
38.0,-121.83,1384.0,75800.0
39.44,-123.79,1201.0,113300.0
32.74,-116.98,1754.0,162300.0
36.61,-121.9,1574.0,217100.0
39.75,-121.62,523.0,92800.0
34.11,-117.69,794.0,119300.0
38.56,-121.46,479.0,104000.0
36.55,-121.87,3083.0,387500.0
37.49,-122.24,1191.0,427600.0
34.0,-118.45,867.0,334700.0
33.73,-117.93,1872.0,295600.0
38.24,-122.61,1279.0,188500.0
33.84,-118.38,2637.0,379800.0
34.1,-118.31,3030.0,250000.0
32.8,-115.56,1193.0,63900.0
38.13,-121.27,2016.0,82900.0
37.96,-121.26,335.0,62800.0
33.9,-118.11,1084.0,178000.0
38.65,-121.45,1885.0,110000.0
33.79,-117.98,1659.0,179700.0
38.04,-120.25,1086.0,136200.0
33.72,-117.28,640.0,114600.0
35.63,-118.41,2310.0,96900.0
38.57,-121.41,1538.0,190700.0
34.09,-118.18,2747.0,148800.0
33.83,-118.17,880.0,217300.0
34.17,-118.35,1280.0,232000.0
33.94,-117.97,690.0,255800.0
37.81,-121.22,1191.0,121500.0
34.65,-118.19,913.0,126800.0
34.11,-117.41,3204.0,105500.0
36.74,-119.8,1343.0,51800.0
38.37,-122.65,786.0,344100.0
38.31,-120.27,267.0,108300.0
36.32,-121.25,4601.0,100500.0
34.0,-117.55,1587.0,75000.0
38.95,-119.95,952.0,92200.0
33.9,-118.31,891.0,171300.0
37.31,-121.97,3580.0,314900.0
37.8,-121.97,1222.0,356000.0
37.33,-121.87,2048.0,270300.0
34.14,-118.17,759.0,500001.0
39.66,-120.48,304.0,71000.0
37.66,-122.44,799.0,265600.0
34.44,-119.81,1467.0,288900.0
34.41,-119.71,694.0,255000.0
34.03,-118.29,3323.0,258300.0
37.75,-122.47,911.0,361000.0
35.55,-115.93,754.0,67500.0
32.77,-117.11,478.0,300000.0
34.08,-118.34,1584.0,346700.0
33.93,-118.35,1973.0,192800.0
38.48,-122.66,1124.0,186200.0
35.37,-118.98,1223.0,47100.0
37.29,-120.32,478.0,59600.0
40.07,-122.19,744.0,55000.0
34.07,-117.14,2506.0,162000.0
33.64,-117.66,1555.0,250800.0
38.0,-121.29,3440.0,112300.0
37.75,-122.47,1281.0,366300.0
33.7,-117.77,1315.0,137500.0
37.53,-122.04,1524.0,190400.0
35.08,-117.95,32.0,141700.0
34.01,-118.09,1151.0,149500.0
35.36,-119.0,764.0,43600.0
34.42,-118.48,728.0,229000.0
34.45,-119.83,934.0,280900.0
36.99,-122.01,652.0,263100.0
34.1,-118.26,689.0,350000.0
37.45,-122.14,1391.0,500001.0
37.88,-122.22,31.0,475000.0
34.07,-117.38,910.0,122400.0
38.92,-120.0,466.0,126600.0
33.67,-117.94,925.0,367000.0
32.67,-117.0,1002.0,264100.0
39.24,-121.21,1355.0,226100.0
37.75,-121.94,2464.0,296100.0
34.02,-118.46,1953.0,233300.0
38.25,-120.34,997.0,111500.0
36.21,-119.37,1567.0,54100.0
38.86,-120.04,712.0,117700.0
38.25,-121.06,301.0,200000.0
34.13,-118.1,754.0,500001.0
38.75,-120.86,674.0,146100.0
33.89,-118.21,929.0,116200.0
33.79,-118.09,1911.0,247300.0
34.02,-117.61,1219.0,170300.0
38.64,-121.37,757.0,159700.0
37.85,-122.23,1061.0,373600.0
38.63,-121.5,276.0,117000.0
32.76,-117.1,883.0,270800.0
41.41,-122.37,929.0,53100.0
34.06,-117.19,1316.0,72800.0
37.6,-122.06,3174.0,234400.0
33.92,-118.22,1251.0,125000.0
35.37,-118.93,1558.0,62800.0
37.37,-121.86,8793.0,210300.0
37.78,-122.29,821.0,102200.0
33.77,-117.98,1576.0,169800.0
34.24,-119.03,1776.0,238100.0
39.42,-123.35,904.0,77200.0
37.9,-122.18,1511.0,500001.0
37.79,-122.16,4985.0,371000.0
33.81,-118.13,572.0,223900.0
34.07,-118.18,2218.0,156000.0
33.78,-118.15,1600.0,207800.0
34.25,-118.48,1074.0,223300.0
39.25,-121.18,1208.0,185900.0
33.79,-118.12,767.0,232400.0
36.66,-121.64,1466.0,248100.0
33.91,-118.17,877.0,171000.0
34.07,-117.73,1430.0,122600.0
33.5,-117.63,1506.0,353600.0
33.81,-117.95,1367.0,240700.0
33.99,-118.3,1903.0,101100.0
37.73,-122.43,1337.0,240900.0
37.98,-122.51,1830.0,487800.0
34.09,-118.23,913.0,136100.0
33.73,-117.93,3009.0,179500.0
36.23,-118.74,442.0,137500.0
34.05,-118.31,582.0,350000.0
33.94,-118.25,1305.0,91300.0
33.75,-118.28,429.0,187500.0
34.09,-118.04,1542.0,248900.0
35.36,-119.0,805.0,42500.0
33.81,-117.96,980.0,182500.0
33.84,-118.16,1199.0,218800.0
34.02,-118.48,983.0,293800.0
38.34,-122.69,880.0,160200.0
39.22,-121.64,627.0,100000.0
37.75,-122.46,465.0,500001.0
33.94,-117.31,4218.0,216500.0
32.8,-115.64,569.0,125000.0
33.54,-117.68,1363.0,341400.0
35.3,-120.67,1799.0,500001.0
33.93,-117.9,1897.0,247400.0
34.11,-117.21,692.0,89400.0
33.86,-118.13,919.0,200200.0
33.79,-118.31,1374.0,254700.0
38.53,-121.49,1225.0,130600.0
37.95,-121.29,438.0,87500.0
38.41,-122.75,1857.0,165000.0
34.27,-118.57,2795.0,500001.0
33.91,-118.3,1491.0,155100.0
33.76,-116.57,581.0,301600.0
34.07,-117.76,677.0,127200.0
34.89,-114.65,1005.0,69100.0
33.04,-117.26,1433.0,269600.0
33.69,-117.87,983.0,275000.0
39.66,-123.58,887.0,100000.0
34.11,-118.33,846.0,430200.0
40.98,-120.38,318.0,40000.0
37.59,-122.39,1846.0,500001.0
37.55,-122.32,1050.0,500001.0
34.04,-118.09,3842.0,168500.0
34.04,-118.2,1998.0,125000.0
33.87,-118.43,344.0,500001.0
33.84,-118.11,692.0,220300.0
33.83,-117.83,1496.0,377600.0
32.81,-117.24,683.0,332400.0
37.53,-121.96,1278.0,218800.0
34.5,-118.44,1355.0,359000.0
33.85,-118.11,1138.0,216300.0
34.71,-118.12,14.0,225000.0
38.65,-121.33,1496.0,183200.0
37.28,-121.85,1476.0,87500.0
40.66,-122.36,1528.0,75800.0
41.41,-122.39,370.0,80100.0
33.72,-117.76,366.0,148400.0
36.71,-119.25,1385.0,100000.0
36.84,-119.79,1543.0,51700.0
37.85,-122.24,98.0,335000.0
37.99,-121.29,463.0,90600.0
33.75,-117.87,448.0,350000.0
33.74,-117.91,1394.0,162500.0
37.97,-122.34,287.0,110000.0
35.12,-120.62,768.0,160000.0
37.37,-122.09,776.0,442100.0
34.25,-118.59,4992.0,193300.0
37.62,-122.03,1472.0,221200.0
34.06,-118.03,1396.0,170600.0
39.1,-121.83,451.0,97900.0
32.85,-116.89,1757.0,185300.0
34.38,-119.06,731.0,230300.0
33.94,-118.22,1203.0,115400.0
33.97,-118.31,819.0,136100.0
38.0,-122.51,1157.0,274200.0
37.35,-121.99,1637.0,198400.0
33.8,-117.98,1503.0,191400.0
33.96,-118.09,719.0,163200.0
32.81,-116.94,2766.0,135200.0
37.11,-119.28,171.0,144600.0
38.57,-121.39,863.0,338700.0
33.87,-118.38,918.0,337600.0
39.48,-121.54,1809.0,53800.0
34.2,-118.57,943.0,209200.0
37.54,-122.36,2165.0,500001.0
38.7,-123.24,569.0,131300.0
34.01,-117.9,2091.0,131100.0
34.1,-117.66,939.0,145300.0
33.19,-117.37,1138.0,208600.0
34.04,-118.3,1757.0,175000.0
33.79,-118.33,2069.0,365600.0
37.33,-121.99,841.0,313900.0
37.79,-122.23,564.0,113300.0
38.78,-122.59,366.0,103100.0
36.74,-119.78,924.0,90300.0
36.76,-120.38,1043.0,54300.0
36.22,-119.37,1298.0,64800.0
37.36,-121.85,2744.0,205900.0
34.18,-118.32,832.0,212100.0
35.35,-119.07,1294.0,86200.0
34.02,-117.67,1516.0,178500.0
